,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date
21165,Resort Hotel,0,7,2016,2,8,17,0,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient-Party,43.0,0,1,Check-Out,2016-02-20,2016-02-17
70210,City Hotel,1,139,2017,6,24,12,1,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,110.0,0,0,Canceled,2017-01-24,2017-06-12
93451,City Hotel,0,7,2016,7,30,19,0,3,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,225.36,0,3,Check-Out,2016-07-22,2016-07-19
85013,City Hotel,0,33,2016,3,10,5,2,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient-Party,82.9,0,2,Check-Out,2016-03-08,2016-03-05
99489,City Hotel,0,22,2016,10,42,13,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,67.0,1,0,Check-Out,2016-10-14,2016-10-13
17464,Resort Hotel,0,8,2015,10,41,7,1,4,3,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,1,No Deposit,281.0,,0,Contract,72.0,0,0,Check-Out,2015-10-12,2015-10-07
67473,City Hotel,1,143,2017,5,18,4,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,56.0,,0,Transient,110.0,0,0,Canceled,2016-12-12,2017-05-04
65805,City Hotel,1,147,2017,4,14,8,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,117.0,0,1,Canceled,2016-12-05,2017-04-08
84165,City Hotel,0,1,2016,2,8,19,0,1,1,0.0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,0,No Deposit,,67.0,0,Transient-Party,80.0,0,0,Check-Out,2016-02-20,2016-02-19
33502,Resort Hotel,0,2,2017,2,8,23,0,2,3,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,1,No Deposit,68.0,,0,Transient-Party,82.5,0,0,Check-Out,2017-02-25,2017-02-23
109407,City Hotel,0,248,2017,4,15,9,2,0,2,0.0,0,BB,DEU,Groups,TA/TO,0,0,0,A,A,0,No Deposit,58.0,,0,Transient-Party,80.0,0,1,Check-Out,2017-04-11,2017-04-09
12117,Resort Hotel,1,134,2017,6,24,14,0,4,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,410.0,,0,Transient,56.7,0,0,Canceled,2017-01-31,2017-06-14
8919,Resort Hotel,0,386,2016,10,43,20,1,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,2,No Deposit,,,0,Transient-Party,49.0,0,0,Check-Out,2016-10-24,2016-10-20
1067,Resort Hotel,1,68,2015,8,33,12,2,6,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,173.5,0,0,Canceled,2015-08-11,2015-08-12
19476,Resort Hotel,0,46,2015,12,52,20,2,0,2,1.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,6.0,,0,Transient-Party,32.5,0,1,Check-Out,2015-12-22,2015-12-20
1849,Resort Hotel,1,76,2015,9,38,17,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,84.71,0,1,Canceled,2015-07-20,2015-09-17
37845,Resort Hotel,0,21,2017,6,26,30,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,168.0,,0,Transient,130.0,1,0,Check-Out,2017-07-01,2017-06-30
81255,City Hotel,0,47,2015,12,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08,2015-12-05
105969,City Hotel,0,114,2017,2,7,15,0,4,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,,242.0,0,Transient-Party,78.0,0,0,Check-Out,2017-02-19,2017-02-15
36463,Resort Hotel,0,117,2017,5,19,8,4,10,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40.0,,0,Contract,50.2,0,0,Check-Out,2017-05-22,2017-05-08
94215,City Hotel,0,4,2016,8,32,1,1,0,2,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,11.0,,0,Transient,87.2,0,0,Check-Out,2016-08-02,2016-08-01
54391,City Hotel,1,160,2016,7,29,14,0,3,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,0,Canceled,2016-02-13,2016-07-14
101049,City Hotel,0,18,2016,11,45,3,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.0,1,2,Check-Out,2016-11-06,2016-11-03
12442,Resort Hotel,1,0,2017,6,26,30,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,240.0,,0,Transient,144.0,0,0,No-Show,2017-06-30,2017-06-30
97336,City Hotel,0,346,2016,9,38,13,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1,Check-Out,2016-09-15,2016-09-13
3150,Resort Hotel,0,36,2015,11,47,20,0,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2015-11-22,2015-11-20
4711,Resort Hotel,1,29,2016,3,14,29,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,0,Canceled,2016-03-03,2016-03-29
36305,Resort Hotel,0,3,2017,5,20,15,1,0,1,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,315.0,,0,Transient,0.0,1,1,Check-Out,2017-05-16,2017-05-15
103582,City Hotel,0,44,2017,1,1,1,1,0,3,0.0,0,BB,BRA,Groups,TA/TO,0,0,1,A,D,2,No Deposit,,,0,Group,65.0,0,2,Check-Out,2017-01-02,2017-01-01
17702,Resort Hotel,0,287,2015,10,42,15,1,3,3,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,62.5,1,0,Check-Out,2015-10-19,2015-10-15
42847,City Hotel,0,48,2015,9,37,11,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,50.0,0,0,Check-Out,2015-09-14,2015-09-11
79707,City Hotel,0,12,2015,10,44,31,1,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,85.6,0,2,Check-Out,2015-11-02,2015-10-31
80094,City Hotel,1,333,2016,9,39,20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,58.0,,19,Transient,90.0,0,0,Canceled,2015-11-11,2016-09-20
78044,City Hotel,0,0,2016,4,14,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,,40.0,0,Transient-Party,67.0,1,0,Check-Out,2016-04-02,2016-04-01
65410,City Hotel,1,229,2017,4,14,3,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58.0,,100,Transient,100.0,0,0,Canceled,2016-11-25,2017-04-03
15543,Resort Hotel,0,70,2015,7,30,22,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,167.0,1,1,Check-Out,2015-07-25,2015-07-22
100960,City Hotel,0,71,2016,11,45,3,0,1,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,79.2,0,2,Check-Out,2016-11-04,2016-11-03
103679,City Hotel,0,106,2016,12,53,27,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,1,Check-Out,2016-12-29,2016-12-27
12923,Resort Hotel,1,175,2017,7,30,23,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,198.0,0,0,Canceled,2017-01-29,2017-07-23
1208,Resort Hotel,0,126,2015,8,34,18,1,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient-Party,96.3,0,1,Check-Out,2015-08-24,2015-08-18
19250,Resort Hotel,0,0,2015,12,50,10,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0,1,Check-Out,2015-12-11,2015-12-10
113154,City Hotel,0,64,2017,6,22,1,0,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,106.4,0,0,Check-Out,2017-06-03,2017-06-01
4260,Resort Hotel,0,123,2016,2,9,27,1,1,2,0.0,0,FB,ESP,Groups,Direct,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,64.0,0,0,Check-Out,2016-02-29,2016-02-27
98687,City Hotel,0,0,2016,9,40,30,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,3,No Deposit,,331.0,0,Transient,131.0,0,0,Check-Out,2016-10-03,2016-09-30
62431,City Hotel,1,257,2017,1,2,13,1,2,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,129.6,0,0,Canceled,2016-05-01,2017-01-13
12667,Resort Hotel,1,95,2017,7,28,11,0,3,2,0.0,0,BB,HKG,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,199.0,0,1,Canceled,2017-04-29,2017-07-11
116294,City Hotel,0,42,2017,7,29,16,2,0,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,130.0,0,2,Check-Out,2017-07-18,2017-07-16
114866,City Hotel,0,348,2017,6,26,25,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.3,0,2,Check-Out,2017-06-28,2017-06-25
75793,City Hotel,1,323,2015,9,36,5,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-06,2015-09-05
86854,City Hotel,0,80,2016,4,15,8,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,96.3,0,1,Check-Out,2016-04-10,2016-04-08
53993,City Hotel,1,73,2016,7,28,4,1,4,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,150.3,0,0,Canceled,2016-04-22,2016-07-04
17737,Resort Hotel,0,287,2015,10,42,15,2,3,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,C,1,No Deposit,,223.0,0,Transient-Party,44.5,0,0,Check-Out,2015-10-20,2015-10-15
94747,City Hotel,0,0,2016,8,33,8,1,0,3,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,E,E,0,No Deposit,,216.0,0,Transient,188.0,0,0,Check-Out,2016-08-09,2016-08-08
37290,Resort Hotel,0,210,2017,6,22,3,4,6,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40.0,,0,Contract,100.4,0,0,Check-Out,2017-06-13,2017-06-03
62309,City Hotel,1,75,2017,1,2,8,2,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,330.0,,0,Transient-Party,67.0,0,2,Canceled,2016-12-20,2017-01-08
44316,City Hotel,1,89,2015,10,40,3,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0,Canceled,2015-09-09,2015-10-03
84452,City Hotel,0,0,2016,2,9,26,0,1,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.0,0,1,Check-Out,2016-02-27,2016-02-26
73507,City Hotel,1,265,2017,8,34,24,1,3,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,109.8,0,0,Canceled,2017-02-03,2017-08-24
70823,City Hotel,1,233,2017,6,25,23,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20.0,,0,Transient,105.0,0,0,Canceled,2017-04-21,2017-06-23
19664,Resort Hotel,0,1,2015,12,53,29,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,65.0,0,1,Check-Out,2015-12-30,2015-12-29
68288,City Hotel,1,104,2017,5,20,15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0,Canceled,2017-01-31,2017-05-15
101501,City Hotel,0,22,2016,11,46,10,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,118.07,0,1,Check-Out,2016-11-13,2016-11-10
32580,Resort Hotel,0,34,2017,1,4,27,1,2,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,71.0,0,0,Check-Out,2017-01-30,2017-01-27
24601,Resort Hotel,0,173,2016,5,21,19,2,5,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,75.6,0,0,Check-Out,2016-05-26,2016-05-19
83305,City Hotel,0,9,2016,12,52,21,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,1,0,1,A,A,0,No Deposit,91.0,,0,Transient,79.0,0,0,Check-Out,2016-12-23,2016-12-21
12991,Resort Hotel,1,17,2017,7,30,26,2,4,1,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,221.0,0,0,Canceled,2017-07-09,2017-07-26
93291,City Hotel,0,63,2016,7,30,18,1,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,137.7,0,2,Check-Out,2016-07-20,2016-07-18
91766,City Hotel,0,133,2016,6,26,21,0,5,2,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient-Party,90.95,0,0,Check-Out,2016-06-26,2016-06-21
17328,Resort Hotel,0,202,2015,9,40,29,2,5,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,G,0,No Deposit,250.0,,0,Transient,104.67,0,1,Check-Out,2015-10-06,2015-09-29
88267,City Hotel,0,180,2016,5,19,2,1,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3.0,,0,Transient-Party,100.0,0,1,Check-Out,2016-05-04,2016-05-02
57802,City Hotel,1,268,2016,10,40,1,1,1,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,95.4,0,0,Canceled,2016-02-17,2016-10-01
93884,City Hotel,0,63,2016,7,30,23,2,3,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.3,0,1,Check-Out,2016-07-28,2016-07-23
25682,Resort Hotel,0,1,2016,7,28,4,1,2,3,1.0,0,BB,AND,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,236.0,1,0,Check-Out,2016-07-07,2016-07-04
42173,City Hotel,0,23,2015,9,36,2,0,1,2,0.0,0,BB,CN,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,105.0,0,1,Check-Out,2015-09-03,2015-09-02
69567,City Hotel,1,175,2017,6,22,2,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,144.0,0,0,Canceled,2016-12-09,2017-06-02
2951,Resort Hotel,1,36,2015,11,45,7,2,6,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,281.0,,0,Transient-Party,40.0,0,0,Canceled,2015-10-10,2015-11-07
9237,Resort Hotel,1,201,2016,11,45,5,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,37.8,0,0,Canceled,2016-04-18,2016-11-05
26026,Resort Hotel,0,224,2016,7,28,5,4,10,2,2.0,0,BB,SWE,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient,170.93,0,0,Check-Out,2016-07-19,2016-07-05
67027,City Hotel,1,111,2017,4,17,27,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,31.0,,0,Transient,120.0,0,0,Canceled,2017-01-06,2017-04-27
6651,Resort Hotel,0,253,2016,6,26,22,0,3,2,0.0,0,HB,POL,Groups,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,92.0,0,0,Check-Out,2016-06-25,2016-06-22
99029,City Hotel,0,163,2016,10,41,5,0,3,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,100.8,0,0,Check-Out,2016-10-08,2016-10-05
59299,City Hotel,1,96,2016,10,44,26,0,2,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,93.96,0,0,Canceled,2016-10-01,2016-10-26
7218,Resort Hotel,1,120,2016,7,31,28,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,219.8,0,1,Canceled,2016-04-04,2016-07-28
116141,City Hotel,0,193,2017,7,28,12,0,3,3,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,2,No Deposit,9.0,,0,Transient,179.1,0,1,Check-Out,2017-07-15,2017-07-12
44695,City Hotel,1,98,2015,10,41,9,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,32.0,,0,Contract,85.0,0,0,Canceled,2015-07-03,2015-10-09
104269,City Hotel,0,121,2017,1,1,6,2,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,104.0,0,1,Check-Out,2017-01-10,2017-01-06
54160,City Hotel,1,68,2016,7,28,7,0,3,3,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.1,0,0,Canceled,2016-06-07,2016-07-07
64740,City Hotel,1,92,2017,3,11,15,0,3,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,A,0,Non Refund,,,0,Transient,85.0,0,0,Canceled,2016-12-13,2017-03-15
76694,City Hotel,0,5,2016,7,30,18,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,38,A,A,1,No Deposit,,40.0,0,Transient,65.0,0,2,Check-Out,2016-07-20,2016-07-18
35284,Resort Hotel,0,32,2017,4,16,16,2,0,2,0.0,0,BB,JPN,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,87.0,1,0,Check-Out,2017-04-18,2017-04-16
41176,City Hotel,1,1,2015,8,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0,Canceled,2015-08-13,2015-08-14
77958,City Hotel,0,17,2015,9,39,26,2,2,1,0.0,0,BB,IRN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,170.0,0,0,Check-Out,2015-09-30,2015-09-26
96342,City Hotel,0,197,2016,8,35,27,2,3,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,137.7,0,2,Check-Out,2016-09-01,2016-08-27
9497,Resort Hotel,1,183,2016,12,49,3,2,1,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,72.0,0,0,Canceled,2016-10-26,2016-12-03
16164,Resort Hotel,0,45,2015,8,33,15,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240.0,,0,Transient,202.0,0,1,Check-Out,2015-08-17,2015-08-15
106200,City Hotel,0,57,2017,2,8,19,2,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,74.8,0,1,Check-Out,2017-02-23,2017-02-19
39899,Resort Hotel,0,56,2017,8,35,28,1,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,191.6,1,0,Check-Out,2017-08-31,2017-08-28
102873,City Hotel,0,0,2016,12,50,7,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,98.0,0,2,Check-Out,2016-12-08,2016-12-07
48416,City Hotel,0,77,2016,3,13,22,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient-Party,87.31,0,0,Check-Out,2016-03-29,2016-03-22
111059,City Hotel,0,37,2017,5,18,2,0,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,135.2,0,1,Check-Out,2017-05-06,2017-05-02
24083,Resort Hotel,0,59,2016,5,20,8,2,2,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,F,0,No Deposit,243.0,,0,Contract,72.75,0,0,Check-Out,2016-05-12,2016-05-08
43079,City Hotel,0,135,2015,9,38,14,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,90.0,0,0,Check-Out,2015-09-17,2015-09-14
44250,City Hotel,0,65,2015,10,40,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,19.0,,59,Transient-Party,100.0,0,0,Check-Out,2015-10-04,2015-10-02
115816,City Hotel,0,84,2017,7,28,10,1,0,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,2,Check-Out,2017-07-11,2017-07-10
80369,City Hotel,0,4,2015,11,46,14,2,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,81.0,0,1,Check-Out,2015-11-17,2015-11-14
111241,City Hotel,0,88,2017,5,18,5,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,135.0,0,2,Check-Out,2017-05-08,2017-05-05
60929,City Hotel,1,32,2016,11,48,26,0,1,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,88.0,0,0,Canceled,2016-11-14,2016-11-26
9223,Resort Hotel,1,13,2016,11,45,3,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,368.0,,0,Transient-Party,38.0,0,0,Canceled,2016-10-21,2016-11-03
3404,Resort Hotel,1,44,2015,12,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0,Canceled,2015-11-30,2015-12-05
73548,City Hotel,1,458,2017,8,34,26,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,6.0,,0,Transient-Party,43.2,0,2,Canceled,2017-08-26,2017-08-26
20529,Resort Hotel,0,22,2016,1,5,30,1,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,115.0,,0,Transient,33.3,0,0,Check-Out,2016-02-01,2016-01-30
74465,City Hotel,1,311,2015,8,35,24,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Contract,62.0,0,0,Canceled,2015-01-01,2015-08-24
35187,Resort Hotel,0,34,2017,4,14,8,2,5,2,2.0,0,BB,HUN,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,118.57,0,3,Check-Out,2017-04-15,2017-04-08
87344,City Hotel,0,7,2016,4,16,16,1,1,2,1.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,143.0,0,1,Check-Out,2016-04-18,2016-04-16
43770,City Hotel,0,86,2015,9,39,24,0,2,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,12.0,,0,Transient-Party,87.5,0,0,Check-Out,2015-09-26,2015-09-24
44165,City Hotel,0,164,2015,10,40,2,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19.0,,0,Transient-Party,100.0,0,0,Check-Out,2015-10-04,2015-10-02
52877,City Hotel,1,71,2016,6,25,14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236.0,,0,Transient,120.0,0,0,Canceled,2016-04-27,2016-06-14
30409,Resort Hotel,0,115,2016,11,47,17,1,3,2,0.0,0,BB,IRL,Groups,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient-Party,34.0,0,0,Check-Out,2016-11-21,2016-11-17
13800,Resort Hotel,1,184,2017,8,35,31,2,5,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,200.86,0,1,Canceled,2017-03-06,2017-08-31
26733,Resort Hotel,0,4,2016,8,32,6,2,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241.0,,0,Transient,203.11,0,1,Check-Out,2016-08-09,2016-08-06
117474,City Hotel,0,7,2017,8,31,3,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,139.0,0,1,Check-Out,2017-08-04,2017-08-03
100149,City Hotel,0,71,2016,10,43,22,1,1,3,0.0,0,HB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,39.0,,0,Transient-Party,183.5,0,0,Check-Out,2016-10-24,2016-10-22
113670,City Hotel,0,71,2017,6,23,8,0,3,3,0.0,0,BB,IND,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,159.6,0,0,Check-Out,2017-06-11,2017-06-08
69075,City Hotel,1,15,2017,5,21,25,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,160.0,0,1,Canceled,2017-05-10,2017-05-25
